datetime,date,open,high,low,close,quantity,turnover
2024-03-27,2024-03-27,1.254,1.2663,1.23,1.2372,54036,68134.4547
2024-03-26,2024-03-26,1.2801,1.2891,1.27,1.2758,12520.0,16069.63
2024-03-25,2024-03-25,1.2749,1.2749,1.2429,1.2628,200944,252280.9204
2024-03-22,2024-03-22,1.2811,1.2811,1.2576,1.2708,1600.0,2014.794
2024-03-21,2024-03-21,1.2936,1.3198,1.2757,1.3198,25640.0,33145.312
2024-03-20,2024-03-20,1.1732,1.196,1.1732,1.1783,10750.0,12731.01
2024-03-19,2024-03-19,1.154,1.1597,1.124,1.1597,0,0
2024-03-18,2024-03-18,1.142,1.195,1.1352,1.181,91305,106295.9136
2024-03-15,2024-03-15,1.1674,1.194,1.1092,1.1092,13240.0,15527.084
2024-03-14,2024-03-14,1.219,1.2232,1.189,1.1893,15000.0,17992
2024-03-13,2024-03-13,1.2473,1.2473,1.192,1.192,11435,14229.245
2024-03-12,2024-03-12,1.1985,1.2319,1.156,1.2145,84630.0,98814.163
2024-03-11,2024-03-11,1.1807,1.1848,1.1402,1.1676,199065,231523.6576
2024-03-08,2024-03-08,1.2716,1.2793,1.2405,1.2405,25911,32969.5496
2024-03-07,2024-03-07,1.1672,1.2628,1.1672,1.2628,20677,25849.7123
2024-03-06,2024-03-06,1.1868,1.2085,1.1868,1.2077,142657,171290.5925
2024-03-05,2024-03-05,1.2523,1.2523,1.167,1.167,28130.0,33705.8254
2024-03-04,2024-03-04,1.3201,1.3201,1.286,1.286,14997,19710.6857
2024-03-01,2024-03-01,1.2443,1.2685,1.2238,1.2685,27968,34844.9804
2024-02-29,2024-02-29,1.1617,1.186,1.1448,1.186,4500.0,5188.956
2024-02-28,2024-02-28,1.1879,1.1879,1.1789,1.1817,8600.0,10182.854
2024-02-27,2024-02-27,1.1874,1.1973,1.1874,1.1875,5,5.937
2024-02-26,2024-02-26,1.1814,1.2045,1.1814,1.2005,21458,25827.6521
2024-02-23,2024-02-23,1.2096,1.24,1.195,1.2009,28044,33891.2431
2024-02-22,2024-02-22,1.1524,1.1925,1.1524,1.1925,57178,66869.114
2024-02-21,2024-02-21,1.0676,1.0676,1.0469,1.0477,38450.0,40660.157
2024-02-20,2024-02-20,1.1176,1.1176,1.05,1.0556,27246,29451.2051
2024-02-19,2024-02-19,1.1365,1.1448,1.1313,1.1445,17454,19936.2141
2024-02-16,2024-02-16,1.2064,1.2212,1.1676,1.1676,12050.0,14670.634
2024-02-15,2024-02-15,1.1858,1.1907,1.1608,1.1608,2021,2395.9545
2024-02-14,2024-02-14,1.1368,1.1575,1.1339,1.1404,25470.0,29091.759
2024-02-13,2024-02-13,1.2012,1.2012,1.0935,1.1396,89410.0,100452.4109
2024-02-12,2024-02-12,1.2258,1.2553,1.2246,1.2553,6349,7781.8568
2024-02-09,2024-02-09,1.1855,1.2105,1.1855,1.2105,38600.0,46291
2024-02-08,2024-02-08,1.1696,1.1777,1.1603,1.1777,150,175.125
2024-02-07,2024-02-07,1.1061,1.1571,1.1061,1.1571,14010.0,15816.495
2024-02-06,2024-02-06,1.1427,1.1427,1.1089,1.1089,12000.0,13701.824
2024-02-05,2024-02-05,1.1196,1.1317,1.0771,1.1063,24800.0,27322.16
2024-02-02,2024-02-02,1.1239,1.1239,1.0796,1.1161,18865,20396.3775
2024-02-01,2024-02-01,1.0113,1.0142,1.0011,1.0011,3000.0,3034.4
2024-01-31,2024-01-31,1.0485,1.0485,1.0069,1.0069,751,787.3815
2024-01-30,2024-01-30,1.12,1.1368,1.1064,1.1064,24000.0,27056.232
2024-01-29,2024-01-29,1.0807,1.0884,1.0807,1.084,1591,1721.5928
2024-01-26,2024-01-26,1.058,1.1,1.058,1.0988,119821,130696.8629
2024-01-25,2024-01-25,1.0962,1.1332,1.0902,1.1329,71783,80148.0541
2024-01-24,2024-01-24,1.1004,1.1206,1.1,1.1206,66820.0,73962.9912
2024-01-23,2024-01-23,1.05,1.0623,1.0372,1.0448,23887,24947.6495
2024-01-22,2024-01-22,1.0681,1.079,1.0558,1.0558,58882,62903.583
2024-01-19,2024-01-19,0.9925,0.9925,0.9716,0.9875,35933,35307.7802
2024-01-18,2024-01-18,0.8959,0.949,0.8959,0.949,50578,46750.776
2024-01-17,2024-01-17,0.8816,0.8927,0.866,0.8795,3000.0,2603.52
2024-01-16,2024-01-16,0.8776,0.9252,0.8776,0.9252,5050.0,4520.0
2024-01-15,2024-01-15,0.9181,0.9181,0.9021,0.9114,5785,5224.523
2024-01-12,2024-01-12,0.897,0.9102,0.8943,0.9102,0,0
2024-01-11,2024-01-11,0.9209,0.9329,0.863,0.863,37085,33930.9201
2024-01-10,2024-01-10,0.88,0.8816,0.88,0.8816,295,259.6295
2024-01-09,2024-01-09,0.8632,0.8632,0.8418,0.8624,74011,63258.5032
2024-01-08,2024-01-08,0.7823,0.8296,0.7823,0.8296,10000.0,8237.336
2024-01-05,2024-01-05,0.7736,0.7979,0.7692,0.7979,29414,22754.6344
2024-01-04,2024-01-04,0.8131,0.8131,0.7892,0.8087,72777,58239.9453
2024-01-03,2024-01-03,0.8435,0.8435,0.8158,0.8158,8441,6946.2519
2024-01-02,2024-01-02,0.9211,0.9211,0.8591,0.8591,82505,75922.7511
2023-12-29,2023-12-29,0.9476,0.9476,0.9394,0.9394,39952,37754.1195
2023-12-28,2023-12-28,0.9527,0.9534,0.9472,0.9472,0,0
2023-12-27,2023-12-27,0.9375,0.9534,0.9356,0.9356,4265,4066.251
2023-12-22,2023-12-22,0.8986,0.921,0.8986,0.9188,4265,3928.065
