datetime,value,quantity
2026-09-02T07:04:48.560+00:00,347.4,0.0
2026-09-02T07:05:29.570+00:00,347.62,100.0
2026-09-02T07:11:32.340+00:00,347.78,259.0
2026-09-02T07:13:17.000+00:00,347.38,20.0
2026-09-02T07:22:02.580+00:00,347.6,10.0
2026-09-02T07:45:17.850+00:00,346.0,28.0
2026-09-02T08:01:31.610+00:00,345.52,40.0
2026-09-02T08:03:08.870+00:00,344.68,18.0
2026-09-02T08:05:32.580+00:00,346.48,12.0
2026-09-02T08:19:22.410+00:00,345.96,18.0
2026-09-02T08:30:48.450+00:00,345.36,22.0
2026-09-02T08:31:27.480+00:00,345.84,100.0
2026-09-02T08:53:36.340+00:00,343.04,34.0
2026-09-02T08:58:07.090+00:00,342.72,90.0
2026-09-02T08:59:53.350+00:00,342.72,66.0
2026-09-02T09:03:11.970+00:00,343.7,15.0
2026-09-02T09:04:19.410+00:00,343.82,1.0
2026-09-02T09:04:19.420+00:00,343.82,1.0
2026-09-02T09:04:20.000+00:00,343.82,1.0
2026-09-02T09:07:16.760+00:00,343.9,13.0
2026-09-02T09:24:19.380+00:00,342.3,88.0
2026-09-02T09:24:44.550+00:00,342.52,23.0
2026-09-02T09:32:02.790+00:00,342.18,16.0
2026-09-02T09:39:17.300+00:00,341.68,23.0
2026-09-02T09:41:45.110+00:00,342.0,40.0
2026-09-02T09:41:55.650+00:00,342.0,3.0
2026-09-02T09:41:56.700+00:00,342.0,92.0
2026-09-02T09:52:34.200+00:00,342.0,84.0
2026-09-02T10:02:59.130+00:00,341.94,13.0
2026-09-02T10:08:08.330+00:00,342.14,194.0
2026-09-02T10:42:51.740+00:00,342.4,1.0
2026-09-02T11:02:24.440+00:00,341.5,13.0
2026-09-02T11:12:49.920+00:00,343.04,0.0
2026-09-02T11:16:01.300+00:00,344.0,15.0
2026-09-02T11:18:44.810+00:00,343.5,93.0
2026-09-02T11:18:44.820+00:00,343.48,296.0
2026-09-02T11:19:38.360+00:00,343.56,329.0
2026-09-02T11:23:26.620+00:00,343.52,78.0
2026-09-02T11:26:24.840+00:00,344.3,14.0
2026-09-02T11:27:37.130+00:00,344.48,90.0
2026-09-02T11:31:51.510+00:00,344.3,170.0
2026-09-02T11:34:51.940+00:00,345.34,240.0
2026-09-02T12:03:27.330+00:00,346.22,90.0
2026-09-02T12:05:33.170+00:00,346.96,2.0
2026-09-02T12:09:59.030+00:00,346.92,2.0
2026-09-02T12:11:17.320+00:00,346.52,61.0
2026-09-02T12:16:35.080+00:00,347.12,40.0
2026-09-02T12:16:39.600+00:00,347.02,2.0
2026-09-02T12:22:08.990+00:00,347.82,17.0
2026-09-02T12:22:23.560+00:00,347.76,133.0
2026-09-02T12:44:40.140+00:00,345.96,183.0
2026-09-02T12:44:57.820+00:00,345.88,87.0
2026-09-02T12:45:15.300+00:00,345.78,91.0
2026-09-02T12:45:29.300+00:00,345.82,35.0
2026-09-02T12:53:04.910+00:00,345.04,30.0
2026-09-02T12:55:35.920+00:00,344.76,2.0
2026-09-02T12:58:32.120+00:00,344.96,98.0
2026-09-02T12:59:09.640+00:00,344.82,100.0
2026-09-02T12:59:27.650+00:00,344.98,100.0
2026-09-02T13:09:09.010+00:00,345.84,21.0
2026-09-02T13:19:03.650+00:00,346.08,1.0
2026-09-02T13:30:00.310+00:00,346.14,59.0
2026-09-02T13:30:03.130+00:00,345.8,33.0
2026-09-02T13:30:59.350+00:00,345.2,30.0
2026-09-02T13:42:17.350+00:00,346.74,1.0
2026-09-02T13:42:17.360+00:00,346.74,1.0
2026-09-02T13:51:26.930+00:00,344.78,15.0
2026-09-02T13:52:45.770+00:00,344.58,1.0
2026-09-02T13:52:46.000+00:00,344.62,3.0
2026-09-02T13:52:47.140+00:00,344.58,4.0
2026-09-02T13:52:47.160+00:00,344.58,3.0
2026-09-02T13:52:51.820+00:00,344.74,4.0
2026-09-02T13:56:08.240+00:00,344.14,44.0
2026-09-02T14:02:28.230+00:00,344.26,20.0
2026-09-02T14:04:08.790+00:00,345.2,17.0
2026-09-02T14:19:30.460+00:00,348.94,13.0
2026-09-02T14:20:42.470+00:00,348.82,29.0
2026-09-02T14:26:53.660+00:00,349.88,14.0
2026-09-02T14:30:21.840+00:00,349.76,478.0
2026-09-02T14:30:30.230+00:00,349.76,10.0
2026-09-02T14:30:30.270+00:00,349.76,125.0
2026-09-02T14:30:30.320+00:00,349.76,1446.0
2026-09-02T14:32:59.730+00:00,349.54,12.0
2026-09-02T14:34:15.240+00:00,349.86,91.0
2026-09-02T14:34:45.540+00:00,350.22,100.0
2026-09-02T14:42:39.690+00:00,350.24,13.0
2026-09-02T14:42:48.640+00:00,349.86,20.0
2026-09-02T14:42:48.840+00:00,349.86,376.0
2026-09-02T14:42:49.040+00:00,349.86,321.0
2026-09-02T14:42:49.280+00:00,349.86,214.0
2026-09-02T14:42:49.280+00:00,349.86,214.0
2026-09-02T14:43:20.780+00:00,349.86,211.0
2026-09-02T14:43:20.780+00:00,349.86,211.0
2026-09-02T14:43:24.030+00:00,349.86,132.0
2026-09-02T14:43:24.030+00:00,349.86,132.0
2026-09-02T14:44:11.690+00:00,350.12,20.0
2026-09-02T14:44:11.690+00:00,350.12,44.0
2026-09-02T14:44:11.690+00:00,350.12,20.0
2026-09-02T14:44:11.700+00:00,350.12,1.0
2026-09-02T14:44:11.700+00:00,350.12,1.0
