datetime,value,quantity
2026-09-01T13:59:23.890+00:00,428.95,5.0
2026-09-01T13:59:23.890+00:00,428.95,15.0
2026-09-01T13:59:28.330+00:00,428.9,5.0
2026-09-01T13:59:28.330+00:00,428.9,5.0
2026-09-01T13:59:28.330+00:00,428.9,5.0
2026-09-01T13:59:33.620+00:00,428.95,5.0
2026-09-01T13:59:33.620+00:00,428.95,5.0
2026-09-01T14:01:01.110+00:00,429.0,13.0
2026-09-01T14:07:30.810+00:00,429.5,1.0
2026-09-01T14:09:31.180+00:00,429.25,7.0
2026-09-01T14:09:31.190+00:00,429.25,1.0
2026-09-01T14:09:51.150+00:00,429.4,108.0
2026-09-01T14:11:53.330+00:00,429.0,1.0
2026-09-01T14:11:53.620+00:00,429.0,4.0
2026-09-01T14:14:36.390+00:00,429.15,2.0
2026-09-01T14:14:36.470+00:00,429.15,1.0
2026-09-01T14:18:33.100+00:00,429.35,69.0
2026-09-01T14:24:20.540+00:00,429.55,1.0
2026-09-01T14:25:24.620+00:00,429.6,16.0
2026-09-01T14:27:26.520+00:00,429.7,4.0
2026-09-01T14:28:51.520+00:00,429.55,50.0
2026-09-01T14:29:30.750+00:00,429.65,12.0
2026-09-01T14:30:40.090+00:00,430.0,1.0
2026-09-01T14:32:55.200+00:00,430.2,2.0
2026-09-01T14:34:18.130+00:00,430.3,1.0
2026-09-01T14:35:26.160+00:00,430.35,14.0
2026-09-01T14:39:21.280+00:00,430.25,2.0
2026-09-01T14:46:50.030+00:00,430.8,1.0
2026-09-01T14:52:50.370+00:00,430.8,1.0
2026-09-01T15:04:38.660+00:00,430.4,1.0
2026-09-01T15:15:50.090+00:00,430.3,63.0
2026-09-01T15:16:11.330+00:00,430.3,63.0
2026-09-01T15:17:17.320+00:00,430.2,5.0
2026-09-01T15:22:21.240+00:00,430.4,1.0
2026-09-01T15:28:18.910+00:00,430.7,6.0
2026-09-01T15:35:52.430+00:00,431.0,310.0
2026-09-02T07:05:11.790+00:00,430.05,18.0
2026-09-02T07:05:50.500+00:00,430.0,6.0
2026-09-02T07:05:51.120+00:00,430.0,173.0
2026-09-02T07:14:25.670+00:00,429.8,5.0
2026-09-02T07:21:18.320+00:00,430.0,2.0
2026-09-02T07:29:22.290+00:00,429.75,1.0
2026-09-02T07:38:53.780+00:00,429.3,1.0
2026-09-02T08:00:59.480+00:00,428.9,5.0
2026-09-02T08:13:02.270+00:00,429.25,18.0
2026-09-02T08:16:21.800+00:00,429.25,1.0
2026-09-02T08:17:25.140+00:00,429.2,1.0
2026-09-02T08:37:37.300+00:00,428.8,2.0
2026-09-02T08:39:28.870+00:00,428.8,2.0
2026-09-02T08:41:32.500+00:00,428.7,3.0
2026-09-02T08:52:37.880+00:00,428.05,1.0
2026-09-02T08:52:42.310+00:00,428.0,4.0
2026-09-02T08:52:50.590+00:00,428.0,23.0
2026-09-02T08:52:50.730+00:00,428.0,1.0
2026-09-02T08:52:52.310+00:00,427.95,8.0
2026-09-02T08:53:22.970+00:00,428.0,1.0
2026-09-02T09:08:18.900+00:00,428.15,15.0
2026-09-02T09:16:19.270+00:00,427.75,2.0
2026-09-02T09:18:43.280+00:00,428.05,1.0
2026-09-02T09:22:45.040+00:00,427.8,1.0
2026-09-02T09:22:45.070+00:00,427.8,2.0
2026-09-02T10:13:53.130+00:00,427.9,2.0
2026-09-02T10:16:03.540+00:00,428.1,1.0
2026-09-02T10:26:32.330+00:00,428.2,5.0
2026-09-02T11:00:45.280+00:00,427.7,5.0
2026-09-02T11:13:12.400+00:00,428.15,0.0
2026-09-02T11:19:31.770+00:00,428.35,1.0
2026-09-02T11:19:57.760+00:00,428.35,9.0
2026-09-02T11:26:22.180+00:00,428.6,1.0
2026-09-02T11:46:12.070+00:00,428.75,3.0
2026-09-02T11:47:14.680+00:00,428.75,670.0
2026-09-02T11:47:14.680+00:00,428.75,10.0
2026-09-02T12:09:41.090+00:00,429.6,261.0
2026-09-02T12:09:42.200+00:00,429.6,51.0
2026-09-02T12:21:36.400+00:00,430.0,24.0
2026-09-02T12:21:36.400+00:00,430.0,6.0
2026-09-02T12:24:26.990+00:00,429.65,1.0
2026-09-02T12:28:30.610+00:00,429.65,3.0
2026-09-02T12:29:19.340+00:00,429.6,1.0
2026-09-02T12:35:00.910+00:00,429.45,1.0
2026-09-02T12:40:00.110+00:00,429.2,3.0
2026-09-02T12:40:00.120+00:00,429.2,1.0
2026-09-02T12:44:12.570+00:00,429.25,25.0
2026-09-02T13:06:01.700+00:00,428.95,7.0
2026-09-02T13:24:12.260+00:00,429.05,1.0
2026-09-02T13:24:12.260+00:00,429.05,1.0
2026-09-02T13:35:22.900+00:00,428.8,1.0
2026-09-02T13:36:08.410+00:00,428.7,1.0
2026-09-02T13:45:56.060+00:00,428.95,235.0
2026-09-02T13:49:40.460+00:00,428.3,4.0
2026-09-02T13:49:40.470+00:00,428.3,1.0
2026-09-02T13:49:40.770+00:00,428.3,16.0
2026-09-02T13:52:12.270+00:00,428.15,1.0
2026-09-02T13:53:07.350+00:00,428.15,7.0
2026-09-02T13:55:46.400+00:00,427.55,10.0
2026-09-02T13:59:48.960+00:00,428.05,6.0
2026-09-02T13:59:48.960+00:00,428.05,6.0
2026-09-02T14:02:40.370+00:00,427.95,54.0
2026-09-02T14:10:32.610+00:00,429.15,48.0
2026-09-02T14:20:18.350+00:00,430.0,46.0
2026-09-02T14:20:32.540+00:00,430.0,2.0
2026-09-02T14:20:32.550+00:00,430.0,1.0
2026-09-02T14:20:32.610+00:00,430.0,23.0
2026-09-02T14:21:25.220+00:00,430.1,10.0
2026-09-02T14:24:24.210+00:00,430.35,27.0
2026-09-02T14:25:08.480+00:00,430.2,30.0
2026-09-02T14:38:54.450+00:00,430.2,2.0
2026-09-02T14:44:00.890+00:00,430.55,9.0
2026-09-02T14:46:22.620+00:00,430.25,1.0
2026-09-02T14:53:05.230+00:00,429.9,1.0
2026-09-02T14:58:29.660+00:00,429.4,1.0
2026-09-02T15:00:16.490+00:00,429.15,1.0
2026-09-02T15:00:16.500+00:00,429.15,1.0
2026-09-02T15:00:18.410+00:00,429.15,1.0
2026-09-02T15:15:43.570+00:00,429.95,70.0
2026-09-02T15:18:59.260+00:00,430.35,5.0
2026-09-02T15:22:43.690+00:00,430.35,10.0
2026-09-02T15:22:53.290+00:00,430.45,2.0
2026-09-02T15:22:53.290+00:00,430.45,1.0
2026-09-02T15:25:38.430+00:00,430.4,6.0
2026-09-02T15:36:11.700+00:00,430.45,98.0
