datetime,value,quantity
2026-09-04T12:30:35.970+00:00,364.5,30.0
2026-09-04T12:19:03.470+00:00,365.14,50.0
2026-09-04T12:01:12.070+00:00,366.64,1.0
2026-09-04T11:55:41.590+00:00,366.8,82.0
2026-09-04T11:55:41.020+00:00,366.8,20.0
2026-09-04T11:55:41.020+00:00,366.8,198.0
2026-09-04T11:45:47.000+00:00,366.26,55.0
2026-09-04T11:25:07.850+00:00,366.2,34.0
2026-09-04T11:20:46.570+00:00,365.98,13.0
2026-09-04T11:12:54.780+00:00,365.88,10.0
2026-09-04T11:09:56.420+00:00,365.62,13.0
2026-09-04T11:02:25.370+00:00,366.1,55.0
2026-09-04T10:57:28.740+00:00,366.9,12.0
2026-09-04T10:54:06.630+00:00,366.74,29.0
2026-09-04T10:53:33.780+00:00,366.62,400.0
2026-09-04T10:53:33.780+00:00,366.62,262.0
2026-09-04T10:53:33.780+00:00,366.62,152.0
2026-09-04T10:53:33.780+00:00,366.64,116.0
2026-09-04T10:48:13.730+00:00,367.36,23.0
2026-09-04T10:46:59.670+00:00,367.22,81.0
2026-09-04T10:46:38.690+00:00,367.06,60.0
2026-09-04T10:46:38.690+00:00,367.12,256.0
2026-09-04T10:46:23.200+00:00,367.04,2.0
2026-09-04T10:41:40.590+00:00,366.54,30.0
2026-09-04T10:34:17.270+00:00,366.76,63.0
2026-09-04T10:34:17.270+00:00,366.82,37.0
2026-09-04T10:32:57.810+00:00,366.68,4.0
2026-09-04T10:31:08.130+00:00,366.68,12.0
2026-09-04T10:19:47.570+00:00,366.26,12.0
2026-09-04T09:35:39.630+00:00,365.02,4.0
2026-09-04T09:12:54.440+00:00,364.96,30.0
2026-09-04T09:12:22.960+00:00,365.2,13.0
2026-09-04T08:54:10.860+00:00,365.94,21.0
2026-09-04T08:54:01.920+00:00,365.78,20.0
2026-09-04T08:42:08.380+00:00,365.74,163.0
2026-09-04T08:41:31.950+00:00,365.7,12.0
2026-09-04T08:41:31.950+00:00,365.7,115.0
2026-09-04T08:41:03.110+00:00,365.84,73.0
2026-09-04T08:02:13.920+00:00,365.42,1.0
2026-09-04T07:56:31.590+00:00,365.46,53.0
2026-09-04T07:56:31.380+00:00,365.46,202.0
2026-09-04T07:56:30.390+00:00,365.4,41.0
2026-09-04T07:55:20.040+00:00,365.4,36.0
2026-09-04T07:39:19.070+00:00,365.0,36.0
2026-09-04T07:32:50.520+00:00,365.12,16.0
2026-09-04T07:30:21.260+00:00,365.02,54.0
2026-09-04T07:28:20.520+00:00,365.02,22.0
2026-09-04T07:27:36.730+00:00,364.52,13.0
2026-09-04T07:22:33.510+00:00,364.44,16.0
2026-09-04T07:19:01.760+00:00,364.24,40.0
2026-09-04T07:16:36.190+00:00,364.0,40.0
2026-09-04T07:16:22.170+00:00,364.1,315.0
2026-09-04T07:15:38.750+00:00,364.5,216.0
2026-09-04T07:08:08.160+00:00,363.42,95.0
2026-09-04T07:08:07.020+00:00,363.66,111.0
2026-09-04T07:04:46.750+00:00,363.72,44.0
2026-09-04T07:04:46.210+00:00,363.62,0.0
2026-09-03T15:36:13.670+00:00,361.26,0.0
2026-09-03T15:29:00.000+00:00,360.78,30.0
2026-09-03T15:26:40.410+00:00,359.98,39.0
2026-09-03T15:24:13.870+00:00,359.9,30.0
2026-09-03T15:22:20.120+00:00,359.0,50.0
2026-09-03T15:22:19.500+00:00,358.96,1.0
2026-09-03T15:22:19.490+00:00,358.96,1.0
2026-09-03T15:22:19.490+00:00,358.96,1.0
2026-09-03T15:22:08.800+00:00,358.76,50.0
2026-09-03T15:16:14.430+00:00,358.94,13.0
2026-09-03T15:13:10.490+00:00,358.46,19.0
2026-09-03T15:12:09.690+00:00,358.76,3.0
2026-09-03T15:12:09.690+00:00,358.76,3.0
2026-09-03T15:11:45.390+00:00,358.82,63.0
2026-09-03T15:11:16.420+00:00,358.26,1.0
2026-09-03T15:06:48.990+00:00,357.54,18.0
2026-09-03T15:00:54.010+00:00,355.8,14.0
2026-09-03T15:00:01.140+00:00,355.42,111.0
2026-09-03T14:58:44.040+00:00,354.5,20.0
2026-09-03T14:56:21.570+00:00,353.7,214.0
2026-09-03T14:56:21.570+00:00,353.7,5.0
2026-09-03T14:56:21.570+00:00,353.7,125.0
