"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"04.02.2020","140,65","139,11","139,11","139,11","0,00K","2,11%"
"03.02.2020","137,74","137,74","137,74","137,74","","1,37%"
"31.01.2020","135,88","135,88","135,88","135,88","","-0,89%"
"30.01.2020","137,10","137,11","137,16","137,11","0,07K","-0,87%"
"29.01.2020","138,31","138,68","138,68","138,68","0,00K","0,51%"
"28.01.2020","137,61","137,61","137,61","137,61","","1,48%"
"27.01.2020","135,60","136,54","136,54","135,54","2,22K","-2,80%"
"24.01.2020","139,50","139,50","139,50","139,50","","0,63%"
"23.01.2020","138,62","138,37","138,37","138,37","0,01K","-0,11%"
"22.01.2020","138,77","138,78","138,78","138,78","0,03K","0,51%"
"21.01.2020","138,06","137,49","137,49","137,49","0,00K","0,07%"
"20.01.2020","137,96","137,96","137,96","137,96","","0,47%"
"17.01.2020","137,32","137,32","137,32","137,32","","0,91%"
"16.01.2020","136,08","136,34","136,34","136,34","0,00K","0,38%"
"15.01.2020","135,57","135,48","135,48","135,48","0,04K","-0,18%"
"14.01.2020","135,81","135,81","135,81","135,81","","0,43%"
"13.01.2020","135,23","135,03","135,03","135,03","0,01K","-0,04%"
"10.01.2020","135,28","135,28","135,28","135,28","","0,12%"
"09.01.2020","135,12","134,93","134,95","134,75","2,78K","1,41%"
"08.01.2020","133,24","133,24","133,24","133,24","","0,26%"
"07.01.2020","132,90","132,28","132,28","132,28","0,01K","1,06%"
"06.01.2020","131,50","130,14","130,33","130,14","0,11K","-0,03%"
"03.01.2020","131,54","131,28","131,28","131,28","0,01K","0,04%"
"02.01.2020","131,49","131,49","131,49","131,49","","1,43%"
"30.12.2019","129,64","130,90","130,90","130,90","0,01K","-1,29%"
"27.12.2019","131,33","131,33","131,33","131,33","","0,21%"
"23.12.2019","131,05","131,05","131,05","131,05","","0,25%"
"20.12.2019","130,72","129,74","129,74","129,74","0,37K","1,04%"
"19.12.2019","129,37","129,37","129,37","129,37","","0,18%"
"18.12.2019","129,14","129,14","129,14","129,14","","0,68%"
"17.12.2019","128,27","128,20","128,20","128,20","0,50K","-0,21%"
"16.12.2019","128,54","128,54","128,54","128,54","","1,31%"
"13.12.2019","126,88","127,14","127,32","127,14","3,44K","0,22%"
"12.12.2019","126,60","126,36","126,36","126,36","0,00K","0,42%"
"11.12.2019","126,07","126,07","126,07","126,07","","0,01%"
"10.12.2019","126,06","126,06","126,06","126,06","","-0,41%"
"09.12.2019","126,58","126,58","126,58","126,58","","-0,12%"
"06.12.2019","126,73","125,28","125,28","125,28","1,00K","1,70%"
"05.12.2019","124,61","124,61","124,61","124,61","","-0,30%"
"04.12.2019","124,99","124,22","125,10","124,22","2,91K","1,42%"
"03.12.2019","123,24","123,28","123,28","123,28","2,09K","-1,25%"
"02.12.2019","124,80","128,00","128,00","124,82","1,10K","-2,15%"
"29.11.2019","127,54","127,54","127,54","127,54","","-0,27%"
"28.11.2019","127,89","127,76","127,76","127,76","0,07K","0,02%"
"27.11.2019","127,87","127,64","127,64","127,64","0,05K","0,67%"
"26.11.2019","127,02","127,02","127,02","127,02","","0,26%"
"25.11.2019","126,69","125,82","125,82","125,80","0,40K","1,50%"
"22.11.2019","124,82","125,02","125,02","124,86","2,00K","0,27%"
"21.11.2019","124,48","124,60","124,60","124,34","2,10K","-0,81%"
"20.11.2019","125,50","125,08","125,08","125,08","1,00K","0,06%"
"19.11.2019","125,42","125,42","125,42","125,42","","0,39%"
"18.11.2019","124,93","124,93","124,93","124,93","","-0,45%"
"15.11.2019","125,49","125,49","125,49","125,49","","0,54%"
"14.11.2019","124,82","124,82","124,82","124,82","","-0,21%"
"13.11.2019","125,08","125,08","125,08","125,08","","-0,35%"
"12.11.2019","125,52","125,52","125,52","125,52","","1,00%"
"11.11.2019","124,28","124,30","124,30","124,30","0,03K","-0,10%"
"08.11.2019","124,40","124,40","124,40","124,40","","-0,21%"
"07.11.2019","124,66","124,78","124,78","124,78","0,02K","1,20%"
"06.11.2019","123,18","123,18","123,18","123,18","","-0,44%"
"05.11.2019","123,72","123,60","123,60","123,60","0,20K","0,82%"
"04.11.2019","122,71","122,50","122,50","122,50","0,09K","1,19%"
"01.11.2019","121,27","121,27","121,27","121,27","","0,55%"
"31.10.2019","120,61","120,61","120,61","120,61","","0,00%"
"30.10.2019","120,61","120,61","120,61","120,61","","-0,46%"
"29.10.2019","121,17","121,76","121,76","121,76","0,01K","-0,52%"
"28.10.2019","121,80","121,80","121,80","121,80","","0,99%"
"25.10.2019","120,61","120,61","120,61","120,61","","0,93%"
"24.10.2019","119,50","119,50","119,50","119,50","","1,11%"
"23.10.2019","118,19","118,19","118,19","118,19","","-49,36%"
