entryDate;exitDate;entryPrice;exitPrice;quantity;profit%;closeReason;buyType
2010-08-09;2010-08-13;46.79;44.51;221;-4,87;WEEKLY_CLOSE;LUNES
2010-08-16;2010-08-17;44.27;45.37;222;2,48;TPH TUESDAY;LUNES
2010-08-23;2010-08-27;45.04;43.86;224;-2,62;WEEKLY_CLOSE;LUNES
2010-08-30;2010-09-02;43.67;44.76;224;2,50;TPH THURSDAY;LUNES
2010-09-13;2010-09-17;46.73;47.77;215;2,23;WEEKLY_CLOSE;LUNES
2010-09-20;2010-09-24;47.96;49.15;214;2,48;TPH FRIDAY;LUNES
2010-09-27;2010-09-28;49.42;49.22;212;-0,40;SLL TUESDAY;LUNES
2010-10-04;2010-10-08;48.63;49.52;215;1,83;WEEKLY_CLOSE;LUNES
2010-10-11;2010-10-12;49.55;49.35;214;-0,40;SLL TUESDAY;LUNES
2010-10-18;2010-10-21;51.28;51.07;206;-0,41;SLL THURSDAY;LUNES
2010-10-25;2010-10-29;51.61;51.94;204;0,64;WEEKLY_CLOSE;LUNES
2010-11-01;2010-11-04;52.14;53.44;203;2,49;TPH THURSDAY;LUNES
2010-11-08;2010-11-09;53.32;53.10;203;-0,41;SLL TUESDAY;LUNES
2010-11-15;2010-11-19;52.53;52.23;205;-0,57;WEEKLY_CLOSE;LUNES
2010-11-22;2010-11-23;52.01;51.80;205;-0,40;SLL TUESDAY;LUNES
2010-11-29;2010-12-03;52.45;53.62;203;2,23;WEEKLY_CLOSE;LUNES
2010-12-06;2010-12-10;53.61;54.24;203;1,18;WEEKLY_CLOSE;LUNES
2010-12-13;2010-12-17;54.46;54.24;202;-0,40;SLL FRIDAY;LUNES
2010-12-20;2010-12-23;54.34;54.49;201;0,28;WEEKLY_CLOSE;LUNES
2010-12-27;2010-12-31;54.37;54.15;201;-0,40;SLL FRIDAY;LUNES
2011-01-03;2011-01-07;54.70;55.61;199;1,66;WEEKLY_CLOSE;LUNES
2011-01-10;2011-01-14;55.46;56.73;199;2,29;WEEKLY_CLOSE;LUNES
2011-01-24;2011-01-27;55.53;56.91;203;2,49;TPH THURSDAY;LUNES
2011-01-31;2011-02-04;55.55;56.93;208;2,48;TPH FRIDAY;LUNES
2011-02-07;2011-02-11;57.22;58.17;207;1,66;WEEKLY_CLOSE;LUNES
2011-02-14;2011-02-18;58.16;58.46;207;0,52;WEEKLY_CLOSE;LUNES
2011-02-28;2011-03-01;57.60;57.36;210;-0,42;SLL TUESDAY;LUNES
2011-03-07;2011-03-11;57.94;56.23;207;-2,95;WEEKLY_CLOSE;LUNES
2011-03-14;2011-03-18;55.92;54.20;208;-3,08;WEEKLY_CLOSE;LUNES
2011-03-21;2011-03-23;55.03;54.80;205;-0,42;SLL WEDNESDAY;LUNES
2011-03-28;2011-04-01;56.82;57.19;197;0,65;WEEKLY_CLOSE;LUNES
2011-04-04;2011-04-06;57.35;57.12;197;-0,40;SLL WEDNESDAY;LUNES
2011-04-11;2011-04-15;56.89;56.39;197;-0,88;WEEKLY_CLOSE;LUNES
2011-04-18;2011-04-21;55.83;58.20;199;4,25;OTP THURSDAY;LUNES
2011-04-25;2011-04-29;58.13;58.80;199;1,15;WEEKLY_CLOSE;LUNES
2011-05-02;2011-05-03;58.91;58.67;198;-0,41;SLL TUESDAY;LUNES
2011-05-09;2011-05-12;58.29;58.05;200;-0,41;SLL THURSDAY;LUNES
2011-05-16;2011-05-19;57.89;57.65;200;-0,41;SLL THURSDAY;LUNES
2011-05-23;2011-05-24;56.72;56.49;203;-0,41;SLL TUESDAY;LUNES
2011-06-06;2011-06-07;55.98;55.75;205;-0,41;SLL TUESDAY;LUNES
2011-06-13;2011-06-15;54.46;54.24;209;-0,40;SLL WEDNESDAY;LUNES
2011-06-20;2011-06-21;53.41;54.74;212;2,49;TPH TUESDAY;LUNES
2011-06-27;2011-06-28;54.18;55.53;214;2,49;TPH TUESDAY;LUNES
2011-07-11;2011-07-15;58.14;57.58;204;-0,96;WEEKLY_CLOSE;LUNES
2011-07-18;2011-07-21;57.27;58.70;205;2,50;TPH THURSDAY;LUNES
2011-07-25;2011-07-27;58.85;58.61;205;-0,41;SLL WEDNESDAY;LUNES
2011-08-01;2011-08-05;58.40;53.58;205;-8,25;WEEKLY_CLOSE;LUNES
2011-08-08;2011-08-11;51.97;53.26;211;2,48;TPH THURSDAY;LUNES
2011-08-15;2011-08-16;53.52;53.30;210;-0,41;SLL TUESDAY;LUNES
2011-08-22;2011-08-24;50.97;52.24;220;2,49;TPH WEDNESDAY;LUNES
2011-08-29;2011-08-30;53.39;54.72;215;2,49;TPH TUESDAY;LUNES
2011-09-12;2011-09-14;52.36;54.59;224;4,26;OTP WEDNESDAY;LUNES
2011-09-19;2011-09-20;55.64;57.03;220;2,50;TPH TUESDAY;LUNES
2011-09-26;2011-09-27;54.17;55.52;231;2,49;TPH TUESDAY;LUNES
2011-10-03;2011-10-05;51.80;51.59;247;-0,41;SLL WEDNESDAY;LUNES
2011-10-10;2011-10-11;54.72;56.08;233;2,49;TPH TUESDAY;LUNES
2011-10-17;2011-10-19;57.63;57.39;226;-0,42;SLL WEDNESDAY;LUNES
2011-10-24;2011-10-25;57.25;57.02;227;-0,40;SLL TUESDAY;LUNES
2011-10-31;2011-11-04;58.14;57.53;222;-1,05;WEEKLY_CLOSE;LUNES
2011-11-07;2011-11-09;57.48;57.25;222;-0,40;SLL WEDNESDAY;LUNES
2011-11-14;2011-11-16;57.42;57.19;221;-0,40;SLL WEDNESDAY;LUNES
2011-11-21;2011-11-23;54.43;53.04;232;-2,55;WEEKLY_CLOSE;LUNES
2011-11-28;2011-11-30;53.91;55.58;228;3,10;OTP WEDNESDAY;LUNES
2011-12-05;2011-12-06;57.22;56.99;221;-0,40;SLL TUESDAY;LUNES
2011-12-12;2011-12-13;56.16;55.93;225;-0,41;SLL TUESDAY;LUNES
2011-12-19;2011-12-21;54.80;54.58;229;-0,40;SLL WEDNESDAY;LUNES
2012-01-09;2012-01-10;57.68;57.44;216;-0,42;SLL TUESDAY;LUNES
2012-01-23;2012-01-27;59.52;60.12;209;1,01;WEEKLY_CLOSE;LUNES
2012-01-30;2012-02-02;59.60;61.08;210;2,48;TPH THURSDAY;LUNES
2012-02-06;2012-02-10;61.53;62.18;208;1,06;WEEKLY_CLOSE;LUNES
2012-02-13;2012-02-15;62.64;62.38;207;-0,42;SLL WEDNESDAY;LUNES
2012-02-27;2012-03-02;63.30;64.57;204;2,01;WEEKLY_CLOSE;LUNES
2012-03-05;2012-03-09;64.53;64.72;203;0,29;WEEKLY_CLOSE;LUNES
2012-03-12;2012-03-14;64.67;66.28;203;2,49;TPH WEDNESDAY;LUNES
2012-03-19;2012-03-23;66.31;66.63;203;0,48;WEEKLY_CLOSE;LUNES
2012-03-26;2012-03-30;67.06;67.24;202;0,27;WEEKLY_CLOSE;LUNES
2012-04-02;2012-04-04;67.15;66.88;202;-0,40;SLL WEDNESDAY;LUNES
2012-04-09;2012-04-10;66.57;66.30;202;-0,41;SLL TUESDAY;LUNES
2012-04-16;2012-04-19;66.22;65.95;202;-0,41;SLL THURSDAY;LUNES
2012-04-23;2012-04-24;64.78;64.52;206;-0,40;SLL TUESDAY;LUNES
2012-04-30;2012-05-03;66.71;66.44;199;-0,40;SLL THURSDAY;LUNES
2012-05-07;2012-05-08;64.01;63.75;206;-0,41;SLL TUESDAY;LUNES
2012-05-14;2012-05-15;63.33;63.07;207;-0,41;SLL TUESDAY;LUNES
2012-05-21;2012-05-23;60.64;62.15;216;2,49;TPH WEDNESDAY;LUNES
2012-06-04;2012-06-06;60.29;61.79;222;2,49;TPH WEDNESDAY;LUNES
2012-06-11;2012-06-15;63.05;62.70;217;-0,56;WEEKLY_CLOSE;LUNES
2012-06-18;2012-06-19;62.46;64.02;218;2,50;TPH TUESDAY;LUNES
2012-06-25;2012-06-29;62.55;63.86;223;2,09;WEEKLY_CLOSE;LUNES
2012-07-02;2012-07-03;63.93;64.59;222;1,03;WEEKLY_CLOSE;LUNES
2012-07-09;2012-07-10;63.73;63.47;225;-0,41;SLL TUESDAY;LUNES
2012-07-16;2012-07-17;62.95;62.69;227;-0,41;SLL TUESDAY;LUNES
2012-07-23;2012-07-24;62.71;62.45;226;-0,41;SLL TUESDAY;LUNES
2012-07-30;2012-07-31;64.71;64.45;218;-0,40;SLL TUESDAY;LUNES
2012-08-06;2012-08-10;65.63;66.55;214;1,40;WEEKLY_CLOSE;LUNES
2012-08-13;2012-08-17;66.53;68.00;214;2,21;WEEKLY_CLOSE;LUNES
2012-08-20;2012-08-21;67.95;67.67;214;-0,41;SLL TUESDAY;LUNES
2012-08-27;2012-08-28;68.28;68.00;212;-0,41;SLL TUESDAY;LUNES
2012-09-10;2012-09-14;68.94;69.85;209;1,32;WEEKLY_CLOSE;LUNES
2012-09-17;2012-09-20;69.87;69.59;208;-0,40;SLL THURSDAY;LUNES
2012-09-24;2012-09-25;69.24;68.96;209;-0,40;SLL TUESDAY;LUNES
2012-10-01;2012-10-02;68.58;68.30;210;-0,41;SLL TUESDAY;LUNES
2012-10-08;2012-10-12;68.26;66.37;210;-2,77;WEEKLY_CLOSE;LUNES
2012-10-15;2012-10-19;66.63;66.36;209;-0,41;SLL FRIDAY;LUNES
2012-10-22;2012-10-23;65.31;65.04;212;-0,41;SLL TUESDAY;LUNES
2012-11-05;2012-11-07;64.89;64.63;213;-0,40;SLL WEDNESDAY;LUNES
2012-11-12;2012-11-16;63.49;62.01;216;-2,33;WEEKLY_CLOSE;LUNES
2012-11-19;2012-11-21;62.68;63.63;214;1,52;WEEKLY_CLOSE;LUNES
2012-11-26;2012-11-28;64.47;64.21;211;-0,40;SLL WEDNESDAY;LUNES
2012-12-03;2012-12-07;66.01;64.63;205;-2,09;WEEKLY_CLOSE;LUNES
2012-12-10;2012-12-14;64.45;64.19;205;-0,40;SLL FRIDAY;LUNES
2012-12-17;2012-12-18;64.43;66.04;204;2,50;TPH TUESDAY;LUNES
2012-12-24;2012-12-26;64.76;64.50;208;-0,40;SLL WEDNESDAY;LUNES
2012-12-31;2013-01-02;63.38;66.38;211;4,73;OTP WEDNESDAY;LUNES
2013-01-07;2013-01-08;66.15;65.88;212;-0,41;SLL TUESDAY;LUNES
2013-01-14;2013-01-16;66.59;66.32;209;-0,41;SLL WEDNESDAY;LUNES
2013-01-28;2013-01-29;66.70;66.43;208;-0,40;SLL TUESDAY;LUNES
2013-02-04;2013-02-07;66.94;66.67;206;-0,40;SLL THURSDAY;LUNES
2013-02-11;2013-02-12;67.70;67.42;203;-0,41;SLL TUESDAY;LUNES
2013-02-25;2013-03-01;67.29;67.07;203;-0,33;WEEKLY_CLOSE;LUNES
2013-03-04;2013-03-08;66.88;68.45;204;2,35;WEEKLY_CLOSE;LUNES
2013-03-11;2013-03-12;68.36;68.08;204;-0,41;SLL TUESDAY;LUNES
2013-03-18;2013-03-22;67.57;68.27;205;1,04;WEEKLY_CLOSE;LUNES
2013-03-25;2013-03-26;68.49;68.21;204;-0,41;SLL TUESDAY;LUNES
2013-04-01;2013-04-03;68.69;68.41;202;-0,41;SLL WEDNESDAY;LUNES
2013-04-08;2013-04-10;67.56;69.24;205;2,49;TPH WEDNESDAY;LUNES
2013-04-15;2013-04-19;69.36;67.77;204;-2,29;WEEKLY_CLOSE;LUNES
2013-04-22;2013-04-25;68.01;69.71;203;2,50;TPH THURSDAY;LUNES
2013-04-29;2013-05-03;69.45;71.60;204;3,10;OTP FRIDAY;LUNES
2013-05-06;2013-05-10;71.91;72.71;203;1,11;WEEKLY_CLOSE;LUNES
2013-05-13;2013-05-17;72.59;73.95;203;1,87;WEEKLY_CLOSE;LUNES
2013-05-20;2013-05-22;73.74;73.44;203;-0,41;SLL WEDNESDAY;LUNES
2013-06-03;2013-06-04;72.97;72.67;204;-0,41;SLL TUESDAY;LUNES
2013-06-10;2013-06-14;73.21;71.94;203;-1,73;WEEKLY_CLOSE;LUNES
2013-06-17;2013-06-21;72.54;70.10;201;-3,36;WEEKLY_CLOSE;LUNES
2013-06-24;2013-06-27;69.51;71.24;202;2,49;TPH THURSDAY;LUNES
2013-07-01;2013-07-02;71.43;71.14;202;-0,41;SLL TUESDAY;LUNES
2013-07-08;2013-07-11;72.60;74.41;197;2,49;TPH THURSDAY;LUNES
2013-07-15;2013-07-19;75.01;74.24;195;-1,03;WEEKLY_CLOSE;LUNES
2013-07-22;2013-07-23;74.52;74.22;195;-0,40;SLL TUESDAY;LUNES
2013-07-29;2013-08-02;74.87;76.61;193;2,32;WEEKLY_CLOSE;LUNES
2013-08-05;2013-08-06;76.53;76.22;193;-0,41;SLL TUESDAY;LUNES
2013-08-12;2013-08-15;75.85;75.54;193;-0,41;SLL THURSDAY;LUNES
2013-08-19;2013-08-21;75.15;74.84;194;-0,41;SLL WEDNESDAY;LUNES
2013-08-26;2013-08-30;76.36;75.12;190;-1,62;WEEKLY_CLOSE;LUNES
2013-09-09;2013-09-13;76.87;77.70;186;1,08;WEEKLY_CLOSE;LUNES
2013-09-16;2013-09-18;78.32;78.00;184;-0,41;SLL WEDNESDAY;LUNES
2013-09-23;2013-09-27;78.97;78.70;182;-0,34;WEEKLY_CLOSE;LUNES
2013-09-30;2013-10-04;77.91;79.03;183;1,44;WEEKLY_CLOSE;LUNES
2013-10-07;2013-10-08;78.35;78.03;185;-0,41;SLL TUESDAY;LUNES
2013-10-14;2013-10-17;78.37;80.32;184;2,49;TPH THURSDAY;LUNES
2013-10-21;2013-10-22;81.93;81.60;180;-0,40;SLL TUESDAY;LUNES
2013-10-28;2013-10-31;82.51;82.17;178;-0,41;SLL THURSDAY;LUNES
2013-11-04;2013-11-07;82.66;82.32;176;-0,41;SLL THURSDAY;LUNES
2013-11-11;2013-11-15;82.01;83.57;177;1,90;WEEKLY_CLOSE;LUNES
2013-11-18;2013-11-22;83.55;83.60;177;0,06;WEEKLY_CLOSE;LUNES
2013-11-25;2013-11-27;83.90;84.82;176;1,10;WEEKLY_CLOSE;LUNES
2013-12-02;2013-12-05;85.43;85.08;175;-0,41;SLL THURSDAY;LUNES
2013-12-09;2013-12-11;85.95;85.60;173;-0,41;SLL WEDNESDAY;LUNES
2013-12-16;2013-12-18;84.87;84.53;174;-0,40;SLL WEDNESDAY;LUNES
2013-12-23;2013-12-24;86.78;87.04;169;0,30;WEEKLY_CLOSE;LUNES
2013-12-30;2013-12-31;86.99;87.55;169;0,64;WEEKLY_CLOSE;LUNES
2014-01-06;2014-01-10;86.25;86.89;171;0,74;WEEKLY_CLOSE;LUNES
2014-01-13;2014-01-17;86.77;87.47;172;0,81;WEEKLY_CLOSE;LUNES
2014-01-27;2014-01-31;86.37;85.87;174;-0,58;WEEKLY_CLOSE;LUNES
2014-02-03;2014-02-07;85.74;86.89;174;1,34;WEEKLY_CLOSE;LUNES
2014-02-10;2014-02-13;86.82;88.99;174;2,50;TPH THURSDAY;LUNES
2014-02-24;2014-02-28;89.68;90.29;172;0,68;WEEKLY_CLOSE;LUNES
2014-03-03;2014-03-07;89.43;90.48;174;1,17;WEEKLY_CLOSE;LUNES
2014-03-10;2014-03-11;90.43;90.06;174;-0,41;SLL TUESDAY;LUNES
2014-03-17;2014-03-21;89.19;88.83;175;-0,40;SLL FRIDAY;LUNES
2014-03-24;2014-03-28;89.27;87.00;174;-2,54;WEEKLY_CLOSE;LUNES
2014-03-31;2014-04-04;87.68;87.32;172;-0,41;SLL FRIDAY;LUNES
2014-04-07;2014-04-08;85.79;85.44;175;-0,41;SLL TUESDAY;LUNES
2014-04-14;2014-04-15;84.81;84.47;177;-0,40;SLL TUESDAY;LUNES
2014-04-21;2014-04-25;86.36;86.01;172;-0,41;SLL FRIDAY;LUNES
2014-04-28;2014-05-02;86.53;87.44;171;1,05;WEEKLY_CLOSE;LUNES
2014-05-05;2014-05-07;86.93;86.58;172;-0,40;SLL WEDNESDAY;LUNES
2014-05-12;2014-05-15;87.26;86.91;171;-0,40;SLL THURSDAY;LUNES
2014-05-19;2014-05-23;87.42;89.60;169;2,49;TPH FRIDAY;LUNES
2014-06-02;2014-06-06;91.38;92.77;166;1,52;WEEKLY_CLOSE;LUNES
2014-06-09;2014-06-12;92.80;92.42;166;-0,41;SLL THURSDAY;LUNES
2014-06-16;2014-06-20;92.11;92.72;166;0,66;WEEKLY_CLOSE;LUNES
2014-06-23;2014-06-27;92.69;93.70;166;1,09;WEEKLY_CLOSE;LUNES
2014-06-30;2014-07-03;93.66;95.65;166;2,12;WEEKLY_CLOSE;LUNES
2014-07-07;2014-07-08;95.54;95.15;166;-0,41;SLL TUESDAY;LUNES
2014-07-14;2014-07-15;95.65;95.26;165;-0,41;SLL TUESDAY;LUNES
2014-07-21;2014-07-25;95.87;96.69;164;0,86;WEEKLY_CLOSE;LUNES
2014-07-28;2014-08-01;96.75;94.62;163;-2,20;WEEKLY_CLOSE;LUNES
2014-08-04;2014-08-05;94.85;94.47;163;-0,40;SLL TUESDAY;LUNES
2014-08-11;2014-08-15;95.20;97.58;161;2,50;TPH FRIDAY;LUNES
2014-08-18;2014-08-22;97.84;99.00;161;1,19;WEEKLY_CLOSE;LUNES
2014-08-25;2014-08-28;99.47;99.07;160;-0,40;SLL THURSDAY;LUNES
2014-09-08;2014-09-09;99.84;99.44;159;-0,40;SLL TUESDAY;LUNES
2014-09-15;2014-09-17;99.54;99.14;158;-0,40;SLL WEDNESDAY;LUNES
2014-09-22;2014-09-25;99.69;99.29;157;-0,40;SLL THURSDAY;LUNES
2014-09-29;2014-10-01;97.75;97.35;159;-0,41;SLL WEDNESDAY;LUNES
2014-10-06;2014-10-09;98.42;98.02;158;-0,41;SLL THURSDAY;LUNES
2014-10-13;2014-10-17;94.24;92.95;164;-1,37;WEEKLY_CLOSE;LUNES
2014-10-20;2014-10-22;92.91;97.11;164;4,52;OTP WEDNESDAY;LUNES
2014-10-27;2014-10-31;98.35;101.62;161;3,32;OTP FRIDAY;LUNES
2014-11-03;2014-11-04;101.48;101.07;161;-0,40;SLL TUESDAY;LUNES
2014-11-10;2014-11-14;101.60;103.17;160;1,55;WEEKLY_CLOSE;LUNES
2014-11-17;2014-11-21;102.93;103.82;161;0,86;WEEKLY_CLOSE;LUNES
2014-11-24;2014-11-26;104.10;105.46;160;1,31;WEEKLY_CLOSE;LUNES
2014-12-01;2014-12-03;105.66;105.23;160;-0,41;SLL WEDNESDAY;LUNES
2014-12-08;2014-12-10;105.05;104.62;160;-0,41;SLL WEDNESDAY;LUNES
2014-12-15;2014-12-19;103.15;104.27;162;1,09;WEEKLY_CLOSE;LUNES
2014-12-22;2014-12-24;104.10;104.25;162;0,14;WEEKLY_CLOSE;LUNES
2014-12-29;2014-12-30;104.88;104.46;161;-0,40;SLL TUESDAY;LUNES
2015-01-05;2015-01-09;102.44;102.03;164;-0,40;SLL FRIDAY;LUNES
2015-01-12;2015-01-13;102.77;102.35;162;-0,41;SLL TUESDAY;LUNES
2015-01-26;2015-01-30;104.09;101.05;160;-2,92;WEEKLY_CLOSE;LUNES
2015-02-02;2015-02-06;101.28;103.08;159;1,78;WEEKLY_CLOSE;LUNES
2015-02-09;2015-02-13;102.68;106.24;160;3,47;OTP FRIDAY;LUNES
2015-02-23;2015-02-27;108.29;108.34;156;0,05;WEEKLY_CLOSE;LUNES
2015-03-02;2015-03-04;108.55;108.11;156;-0,41;SLL WEDNESDAY;LUNES
2015-03-09;2015-03-13;107.57;105.28;157;-2,13;WEEKLY_CLOSE;LUNES
2015-03-16;2015-03-18;105.67;108.31;156;2,50;TPH WEDNESDAY;LUNES
2015-03-23;2015-03-24;108.41;107.97;155;-0,41;SLL TUESDAY;LUNES
2015-03-30;2015-03-31;106.10;105.67;158;-0,41;SLL TUESDAY;LUNES
2015-04-06;2015-04-09;104.45;107.06;160;2,50;TPH THURSDAY;LUNES
2015-04-13;2015-04-15;107.77;107.33;159;-0,41;SLL WEDNESDAY;LUNES
2015-04-20;2015-04-23;106.48;109.14;160;2,50;TPH THURSDAY;LUNES
2015-04-27;2015-05-01;110.89;108.99;157;-1,71;WEEKLY_CLOSE;LUNES
2015-05-04;2015-05-08;109.34;108.63;156;-0,65;WEEKLY_CLOSE;LUNES
2015-05-11;2015-05-15;108.70;109.52;156;0,75;WEEKLY_CLOSE;LUNES
2015-05-18;2015-05-22;109.34;110.41;156;0,98;WEEKLY_CLOSE;LUNES
2015-06-01;2015-06-03;110.58;110.13;156;-0,41;SLL WEDNESDAY;LUNES
2015-06-08;2015-06-12;109.19;108.75;157;-0,40;SLL FRIDAY;LUNES
2015-06-15;2015-06-18;107.88;110.57;158;2,49;TPH THURSDAY;LUNES
2015-06-22;2015-06-24;110.64;110.19;158;-0,41;SLL WEDNESDAY;LUNES
2015-06-29;2015-07-01;108.00;107.56;161;-0,41;SLL WEDNESDAY;LUNES
2015-07-06;2015-07-07;107.21;106.78;161;-0,40;SLL TUESDAY;LUNES
2015-07-13;2015-07-17;108.52;112.78;158;3,93;OTP FRIDAY;LUNES
2015-07-20;2015-07-24;113.77;111.04;157;-2,40;WEEKLY_CLOSE;LUNES
2015-07-27;2015-07-28;110.41;109.96;158;-0,41;SLL TUESDAY;LUNES
2015-08-03;2015-08-04;111.91;111.46;155;-0,40;SLL TUESDAY;LUNES
2015-08-10;2015-08-11;110.95;110.50;155;-0,41;SLL TUESDAY;LUNES
2015-08-17;2015-08-19;110.18;109.73;156;-0,41;SLL WEDNESDAY;LUNES
2015-08-24;2015-08-25;94.18;102.02;181;8,32;OTP TUESDAY;LUNES
2015-08-31;2015-09-04;104.97;102.11;176;-2,72;WEEKLY_CLOSE;LUNES
2015-09-14;2015-09-17;105.90;108.54;169;2,49;TPH THURSDAY;LUNES
2015-09-21;2015-09-25;105.87;102.87;173;-2,83;WEEKLY_CLOSE;LUNES
2015-09-28;2015-10-02;102.43;103.96;174;1,49;WEEKLY_CLOSE;LUNES
2015-10-05;2015-10-06;104.72;104.30;173;-0,40;SLL TUESDAY;LUNES
2015-10-12;2015-10-15;106.67;106.24;169;-0,40;SLL THURSDAY;LUNES
2015-10-19;2015-10-21;107.92;107.48;166;-0,41;SLL WEDNESDAY;LUNES
2015-10-26;2015-10-30;112.64;113.27;158;0,56;WEEKLY_CLOSE;LUNES
2015-11-02;2015-11-06;113.57;114.73;157;1,02;WEEKLY_CLOSE;LUNES
2015-11-09;2015-11-13;114.30;109.78;158;-3,95;WEEKLY_CLOSE;LUNES
2015-11-16;2015-11-18;109.68;112.42;158;2,50;TPH WEDNESDAY;LUNES
2015-11-23;2015-11-25;114.47;114.01;155;-0,40;SLL WEDNESDAY;LUNES
2015-11-30;2015-12-03;114.54;114.08;154;-0,40;SLL THURSDAY;LUNES
2015-12-07;2015-12-11;115.16;110.73;152;-3,85;WEEKLY_CLOSE;LUNES
2015-12-14;2015-12-16;110.92;113.69;152;2,50;TPH WEDNESDAY;LUNES
2015-12-21;2015-12-24;110.81;112.53;156;1,55;WEEKLY_CLOSE;LUNES
2015-12-28;2015-12-31;112.26;111.81;156;-0,40;SLL THURSDAY;LUNES
2016-01-04;2016-01-05;109.37;108.93;159;-0,40;SLL TUESDAY;LUNES
2016-01-11;2016-01-12;104.73;104.31;166;-0,40;SLL TUESDAY;LUNES
2016-01-25;2016-01-29;103.41;104.08;167;0,65;WEEKLY_CLOSE;LUNES
2016-02-01;2016-02-02;103.57;103.15;168;-0,41;SLL TUESDAY;LUNES
2016-02-08;2016-02-12;96.28;97.97;179;1,76;WEEKLY_CLOSE;LUNES
2016-02-22;2016-02-23;102.49;102.08;171;-0,40;SLL TUESDAY;LUNES
2016-02-29;2016-03-04;103.26;105.84;169;2,50;TPH FRIDAY;LUNES
2016-03-07;2016-03-10;105.06;104.63;170;-0,41;SLL THURSDAY;LUNES
2016-03-14;2016-03-18;106.02;107.31;168;1,22;WEEKLY_CLOSE;LUNES
2016-03-21;2016-03-24;107.10;107.20;168;0,09;WEEKLY_CLOSE;LUNES
2016-03-28;2016-04-01;107.50;110.18;167;2,49;TPH FRIDAY;LUNES
2016-04-04;2016-04-07;110.25;109.80;167;-0,41;SLL THURSDAY;LUNES
2016-04-11;2016-04-15;109.42;110.58;167;1,06;WEEKLY_CLOSE;LUNES
2016-04-18;2016-04-19;110.27;109.82;168;-0,41;SLL TUESDAY;LUNES
2016-04-25;2016-04-26;108.56;108.12;169;-0,41;SLL TUESDAY;LUNES
2016-05-02;2016-05-03;105.91;105.48;173;-0,41;SLL TUESDAY;LUNES
2016-05-09;2016-05-12;105.55;105.12;173;-0,41;SLL THURSDAY;LUNES
2016-05-16;2016-05-17;105.61;105.18;172;-0,41;SLL TUESDAY;LUNES
2016-05-23;2016-05-25;106.49;109.15;169;2,50;TPH WEDNESDAY;LUNES
2016-06-06;2016-06-09;110.19;109.74;168;-0,41;SLL THURSDAY;LUNES
2016-06-13;2016-06-15;108.28;107.84;170;-0,41;SLL WEDNESDAY;LUNES
2016-06-20;2016-06-21;107.67;107.23;170;-0,41;SLL TUESDAY;LUNES
2016-06-27;2016-06-29;103.55;106.13;176;2,49;TPH WEDNESDAY;LUNES
2016-07-11;2016-07-15;110.62;111.74;168;1,01;WEEKLY_CLOSE;LUNES
2016-07-18;2016-07-22;111.80;113.59;168;1,60;WEEKLY_CLOSE;LUNES
