entryDate;exitDate;entryPrice;exitPrice;quantity;profit%;closeReason;buyType
2021-02-01;2021-02-05;180.89;190.60;76;5,37;OTP FRIDAY;LUNES
2021-02-08;2021-02-10;190.42;189.75;76;-0,35;SLL WEDNESDAY;LUNES
2021-02-15;2021-02-17;191.38;190.71;75;-0,35;SLL WEDNESDAY;LUNES
2021-02-22;2021-02-26;185.84;179.51;77;-3,41;WEEKLY_CLOSE;LUNES
2021-03-01;2021-03-03;182.48;181.84;76;-0,35;SLL WEDNESDAY;LUNES
2021-03-08;2021-03-12;175.44;180.40;78;2,83;WEEKLY_CLOSE;LUNES
2021-03-15;2021-03-19;181.42;180.78;78;-0,35;SLL FRIDAY;LUNES
2021-03-22;2021-03-25;182.30;181.66;77;-0,35;SLL THURSDAY;LUNES
2021-03-29;2021-04-01;183.58;189.78;76;3,38;WEEKLY_CLOSE;LUNES
2021-04-12;2021-04-16;195.10;196.20;74;0,56;WEEKLY_CLOSE;LUNES
2021-04-19;2021-04-23;196.69;193.70;74;-1,52;WEEKLY_CLOSE;LUNES
2021-04-26;2021-04-30;192.88;193.65;74;0,40;WEEKLY_CLOSE;LUNES
2021-05-03;2021-05-07;193.80;190.73;74;-1,58;WEEKLY_CLOSE;LUNES
2021-05-10;2021-05-14;188.94;184.57;74;-2,31;WEEKLY_CLOSE;LUNES
2021-05-17;2021-05-21;185.09;185.24;74;0,08;WEEKLY_CLOSE;LUNES
2021-05-24;2021-05-28;185.18;189.09;74;2,11;WEEKLY_CLOSE;LUNES
2021-05-31;2021-06-01;188.71;188.04;74;-0,36;SLL TUESDAY;LUNES
2021-06-07;2021-06-11;189.95;193.89;73;2,07;WEEKLY_CLOSE;LUNES
2021-06-14;2021-06-18;194.68;198.68;73;2,05;WEEKLY_CLOSE;LUNES
2021-06-21;2021-06-25;198.96;201.92;73;1,49;WEEKLY_CLOSE;LUNES
2021-06-28;2021-07-02;202.50;207.57;72;2,50;WEEKLY_CLOSE;LUNES
2021-07-05;2021-07-08;208.20;207.47;72;-0,35;SLL THURSDAY;LUNES
2021-07-12;2021-07-16;210.05;209.42;71;-0,30;WEEKLY_CLOSE;LUNES
2021-07-19;2021-07-20;208.78;208.04;71;-0,35;SLL TUESDAY;LUNES
2021-07-26;2021-07-27;215.55;214.79;69;-0,35;SLL TUESDAY;LUNES
2021-08-02;2021-08-03;212.76;212.01;69;-0,35;SLL TUESDAY;LUNES
2021-08-09;2021-08-13;215.33;215.26;68;-0,03;WEEKLY_CLOSE;LUNES
2021-08-16;2021-08-17;215.25;214.49;68;-0,35;SLL TUESDAY;LUNES
2021-08-23;2021-08-27;217.35;219.40;67;0,94;WEEKLY_CLOSE;LUNES
2021-08-30;2021-09-03;220.05;221.28;67;0,56;WEEKLY_CLOSE;LUNES
2021-09-06;2021-09-10;222.15;221.37;67;-0,35;SLL FRIDAY;LUNES
2021-09-13;2021-09-17;220.98;220.20;67;-0,35;SLL FRIDAY;LUNES
2021-09-20;2021-09-24;217.75;218.50;67;0,34;WEEKLY_CLOSE;LUNES
2021-09-27;2021-10-01;220.65;212.83;67;-3,54;WEEKLY_CLOSE;LUNES
2021-10-04;2021-10-08;212.60;215.89;67;1,55;WEEKLY_CLOSE;LUNES
2021-10-11;2021-10-15;214.24;219.04;67;2,24;WEEKLY_CLOSE;LUNES
2021-10-18;2021-10-22;218.95;221.71;67;1,26;WEEKLY_CLOSE;LUNES
2021-10-25;2021-10-29;222.10;229.00;67;3,11;WEEKLY_CLOSE;LUNES
2021-11-01;2021-11-05;231.05;238.98;66;3,43;WEEKLY_CLOSE;LUNES
2021-11-08;2021-11-09;237.30;236.46;66;-0,35;SLL TUESDAY;LUNES
2021-11-15;2021-11-19;238.28;246.68;66;3,53;WEEKLY_CLOSE;LUNES
2021-11-22;2021-11-26;247.90;238.92;65;-3,62;WEEKLY_CLOSE;LUNES
2021-11-29;2021-11-30;241.90;241.05;65;-0,35;SLL TUESDAY;LUNES
2021-12-06;2021-12-10;235.05;240.94;66;2,51;WEEKLY_CLOSE;LUNES
2021-12-13;2021-12-16;243.65;242.79;65;-0,35;SLL THURSDAY;LUNES
2021-12-20;2021-12-23;233.05;242.39;68;4,01;WEEKLY_CLOSE;LUNES
2021-12-27;2021-12-30;242.80;245.79;68;1,23;WEEKLY_CLOSE;LUNES
2022-01-03;2022-01-04;243.25;242.39;69;-0,35;SLL TUESDAY;LUNES
2022-01-10;2022-01-11;232.40;231.58;71;-0,35;SLL TUESDAY;LUNES
2022-01-17;2022-01-21;229.10;220.07;72;-3,94;WEEKLY_CLOSE;LUNES
2022-01-24;2022-01-28;216.05;214.35;73;-0,79;WEEKLY_CLOSE;LUNES
2022-01-31;2022-02-04;217.55;216.78;72;-0,35;SLL FRIDAY;LUNES
2022-02-07;2022-02-11;216.20;215.21;72;-0,46;WEEKLY_CLOSE;LUNES
2022-02-14;2022-02-18;211.40;210.66;74;-0,35;SLL FRIDAY;LUNES
2022-02-21;2022-02-25;208.56;207.83;74;-0,35;SLL FRIDAY;LUNES
2022-02-28;2022-03-04;211.10;212.40;73;0,62;WEEKLY_CLOSE;LUNES
2022-03-07;2022-03-11;210.45;207.31;74;-1,49;WEEKLY_CLOSE;LUNES
2022-03-14;2022-03-18;205.55;217.28;74;5,71;WEEKLY_CLOSE;LUNES
2022-03-21;2022-03-25;218.60;224.40;74;2,65;WEEKLY_CLOSE;LUNES
2022-03-28;2022-04-01;226.05;226.08;73;0,01;WEEKLY_CLOSE;LUNES
2022-04-04;2022-04-06;226.65;225.85;73;-0,35;SLL WEDNESDAY;LUNES
2022-04-11;2022-04-14;220.45;219.41;75;-0,47;WEEKLY_CLOSE;LUNES
2022-04-25;2022-04-29;207.50;211.00;79;1,69;WEEKLY_CLOSE;LUNES
2022-05-02;2022-05-04;206.95;206.22;80;-0,35;SLL WEDNESDAY;LUNES
2022-05-09;2022-05-13;202.15;199.73;82;-1,20;WEEKLY_CLOSE;LUNES
2022-05-16;2022-05-18;198.28;197.58;82;-0,35;SLL WEDNESDAY;LUNES
2022-05-23;2022-05-27;190.62;197.61;85;3,67;WEEKLY_CLOSE;LUNES
2022-05-30;2022-06-03;201.35;200.64;84;-0,35;SLL FRIDAY;LUNES
2022-06-06;2022-06-09;198.71;198.01;84;-0,35;SLL THURSDAY;LUNES
2022-06-13;2022-06-17;186.58;181.35;89;-2,80;WEEKLY_CLOSE;LUNES
2022-06-20;2022-06-24;181.30;191.20;89;5,46;WEEKLY_CLOSE;LUNES
2022-06-27;2022-07-01;194.56;185.62;88;-4,59;WEEKLY_CLOSE;LUNES
2022-07-04;2022-07-07;186.16;196.58;87;5,60;OTP THURSDAY;LUNES
2022-07-11;2022-07-15;199.73;199.54;86;-0,10;WEEKLY_CLOSE;LUNES
2022-07-18;2022-07-22;201.30;205.58;85;2,13;WEEKLY_CLOSE;LUNES
2022-07-25;2022-07-27;204.60;203.88;85;-0,35;SLL WEDNESDAY;LUNES
2022-08-01;2022-08-05;212.75;217.59;82;2,27;WEEKLY_CLOSE;LUNES
2022-08-08;2022-08-11;219.90;219.13;81;-0,35;SLL THURSDAY;LUNES
2022-08-22;2022-08-26;221.70;220.92;80;-0,35;SLL FRIDAY;LUNES
2022-08-29;2022-08-30;212.35;211.60;83;-0,35;SLL TUESDAY;LUNES
2022-09-05;2022-09-06;206.65;205.92;85;-0,35;SLL TUESDAY;LUNES
2022-09-12;2022-09-13;209.80;209.06;83;-0,35;SLL TUESDAY;LUNES
2022-09-19;2022-09-22;199.00;198.30;87;-0,35;SLL THURSDAY;LUNES
2022-09-26;2022-09-29;196.60;195.91;88;-0,35;SLL THURSDAY;LUNES
2022-10-03;2022-10-07;188.58;192.41;91;2,03;WEEKLY_CLOSE;LUNES
2022-10-10;2022-10-14;190.92;190.25;92;-0,35;SLL FRIDAY;LUNES
2022-10-17;2022-10-21;187.50;190.79;93;1,75;WEEKLY_CLOSE;LUNES
2022-10-24;2022-10-26;194.08;193.40;91;-0,35;SLL WEDNESDAY;LUNES
2022-10-31;2022-11-01;195.04;194.35;91;-0,35;SLL TUESDAY;LUNES
2022-11-07;2022-11-11;183.60;193.07;96;5,16;OTP FRIDAY;LUNES
2022-11-14;2022-11-16;192.00;191.32;96;-0,35;SLL WEDNESDAY;LUNES
2022-11-21;2022-11-23;191.73;191.05;96;-0,35;SLL WEDNESDAY;LUNES
2022-11-28;2022-11-29;190.00;189.33;96;-0,35;SLL TUESDAY;LUNES
2022-12-05;2022-12-09;191.36;187.25;95;-2,15;WEEKLY_CLOSE;LUNES
2022-12-12;2022-12-15;185.46;184.81;96;-0,35;SLL THURSDAY;LUNES
2022-12-19;2022-12-22;179.07;178.44;99;-0,35;SLL THURSDAY;LUNES
2023-01-02;2023-01-04;174.40;173.78;101;-0,36;SLL WEDNESDAY;LUNES
2023-01-09;2023-01-10;174.74;174.12;101;-0,35;SLL TUESDAY;LUNES
2023-01-16;2023-01-17;179.82;179.19;97;-0,35;SLL TUESDAY;LUNES
2023-01-23;2023-01-25;180.06;179.42;97;-0,36;SLL WEDNESDAY;LUNES
2023-01-30;2023-02-01;187.62;186.96;92;-0,35;SLL WEDNESDAY;LUNES
2023-02-06;2023-02-10;196.22;194.59;88;-0,83;WEEKLY_CLOSE;LUNES
2023-02-13;2023-02-17;194.46;194.48;88;0,01;WEEKLY_CLOSE;LUNES
2023-02-20;2023-02-24;195.00;191.51;88;-1,79;WEEKLY_CLOSE;LUNES
2023-02-27;2023-03-03;192.96;194.34;87;0,72;WEEKLY_CLOSE;LUNES
2023-03-06;2023-03-09;195.78;195.09;86;-0,35;SLL THURSDAY;LUNES
2023-03-13;2023-03-17;189.60;200.05;89;5,51;OTP FRIDAY;LUNES
2023-03-20;2023-03-23;197.92;197.22;89;-0,35;SLL THURSDAY;LUNES
2023-03-27;2023-03-30;201.47;200.76;87;-0,35;SLL THURSDAY;LUNES
2023-04-03;2023-04-06;205.00;200.89;86;-2,00;WEEKLY_CLOSE;LUNES
2023-04-17;2023-04-19;201.80;201.09;85;-0,35;SLL WEDNESDAY;LUNES
2023-04-24;2023-04-28;199.66;201.44;86;0,89;WEEKLY_CLOSE;LUNES
2023-05-08;2023-05-12;202.90;207.65;85;2,34;WEEKLY_CLOSE;LUNES
2023-05-15;2023-05-19;208.26;216.31;85;3,87;WEEKLY_CLOSE;LUNES
2023-05-22;2023-05-26;216.56;224.72;84;3,77;WEEKLY_CLOSE;LUNES
2023-05-29;2023-06-01;226.76;225.96;84;-0,35;SLL THURSDAY;LUNES
2023-06-05;2023-06-07;229.75;228.94;82;-0,35;SLL WEDNESDAY;LUNES
2023-06-12;2023-06-16;230.05;234.91;82;2,11;WEEKLY_CLOSE;LUNES
2023-06-19;2023-06-20;233.80;232.98;82;-0,35;SLL TUESDAY;LUNES
2023-06-26;2023-06-30;231.38;235.45;82;1,76;WEEKLY_CLOSE;LUNES
2023-07-03;2023-07-06;236.41;235.58;82;-0,35;SLL THURSDAY;LUNES
2023-07-10;2023-07-14;231.36;236.17;83;2,08;WEEKLY_CLOSE;LUNES
2023-07-17;2023-07-21;234.66;236.31;84;0,70;WEEKLY_CLOSE;LUNES
2023-07-24;2023-07-28;234.94;241.99;84;3,00;WEEKLY_CLOSE;LUNES
2023-07-31;2023-08-04;241.83;237.14;84;-1,94;WEEKLY_CLOSE;LUNES
2023-08-07;2023-08-08;236.69;235.86;84;-0,35;SLL TUESDAY;LUNES
2023-08-14;2023-08-17;232.62;231.80;85;-0,35;SLL THURSDAY;LUNES
2023-08-21;2023-08-25;229.12;232.78;86;1,60;WEEKLY_CLOSE;LUNES
2023-08-28;2023-09-01;234.22;243.26;86;3,86;WEEKLY_CLOSE;LUNES
2023-09-04;2023-09-05;243.90;243.04;85;-0,35;SLL TUESDAY;LUNES
2023-09-11;2023-09-15;242.60;242.05;85;-0,23;WEEKLY_CLOSE;LUNES
2023-09-18;2023-09-19;242.10;241.25;85;-0,35;SLL TUESDAY;LUNES
2023-09-25;2023-09-26;234.95;234.12;87;-0,35;SLL TUESDAY;LUNES
2023-10-02;2023-10-03;237.46;236.62;86;-0,35;SLL TUESDAY;LUNES
2023-10-09;2023-10-13;239.34;242.78;85;1,44;WEEKLY_CLOSE;LUNES
2023-10-16;2023-10-17;242.23;241.38;85;-0,35;SLL TUESDAY;LUNES
2023-10-23;2023-10-25;233.83;233.01;88;-0,35;SLL WEDNESDAY;LUNES
2023-10-30;2023-11-03;229.71;238.59;89;3,87;WEEKLY_CLOSE;LUNES
2023-11-06;2023-11-10;238.68;244.27;89;2,34;WEEKLY_CLOSE;LUNES
2023-11-13;2023-11-17;245.46;246.35;88;0,36;WEEKLY_CLOSE;LUNES
2023-11-20;2023-11-24;245.76;247.73;89;0,80;WEEKLY_CLOSE;LUNES
2023-11-27;2023-12-01;247.21;248.73;89;0,61;WEEKLY_CLOSE;LUNES
2023-12-04;2023-12-08;248.86;253.13;88;1,72;WEEKLY_CLOSE;LUNES
2023-12-11;2023-12-15;253.42;259.07;88;2,23;WEEKLY_CLOSE;LUNES
2023-12-18;2023-12-22;258.42;258.71;88;0,11;WEEKLY_CLOSE;LUNES
2024-01-08;2024-01-12;252.95;260.56;90;3,01;WEEKLY_CLOSE;LUNES
2024-01-15;2024-01-17;261.25;260.33;90;-0,35;SLL WEDNESDAY;LUNES
2024-01-22;2024-01-26;271.24;273.30;86;0,76;WEEKLY_CLOSE;LUNES
2024-01-29;2024-01-31;273.29;272.33;86;-0,35;SLL WEDNESDAY;LUNES
2024-02-05;2024-02-09;277.22;281.88;85;1,68;WEEKLY_CLOSE;LUNES
2024-02-12;2024-02-13;282.41;281.42;84;-0,35;SLL TUESDAY;LUNES
2024-02-19;2024-02-20;278.85;277.87;85;-0,35;SLL TUESDAY;LUNES
2024-02-26;2024-02-29;280.82;279.83;84;-0,35;SLL THURSDAY;LUNES
2024-03-04;2024-03-08;286.90;282.65;82;-1,48;WEEKLY_CLOSE;LUNES
2024-03-11;2024-03-15;279.36;278.38;83;-0,35;SLL FRIDAY;LUNES
2024-03-18;2024-03-22;279.59;287.78;82;2,93;WEEKLY_CLOSE;LUNES
2024-03-25;2024-03-27;287.91;286.90;82;-0,35;SLL WEDNESDAY;LUNES
2024-04-08;2024-04-09;283.86;282.86;83;-0,35;SLL TUESDAY;LUNES
2024-04-15;2024-04-19;288.91;273.88;81;-5,20;WEEKLY_CLOSE;LUNES
2024-04-22;2024-04-26;273.29;281.57;81;3,03;WEEKLY_CLOSE;LUNES
2024-04-29;2024-04-30;281.89;280.90;81;-0,35;SLL TUESDAY;LUNES
2024-05-06;2024-05-10;282.86;286.30;80;1,22;WEEKLY_CLOSE;LUNES
2024-05-13;2024-05-14;287.17;286.16;80;-0,35;SLL TUESDAY;LUNES
2024-05-20;2024-05-24;290.48;295.19;79;1,62;WEEKLY_CLOSE;LUNES
2024-05-27;2024-05-29;294.82;293.78;79;-0,35;SLL WEDNESDAY;LUNES
2024-06-03;2024-06-07;291.55;299.45;79;2,71;WEEKLY_CLOSE;LUNES
2024-06-10;2024-06-14;300.03;311.53;79;3,83;WEEKLY_CLOSE;LUNES
2024-06-17;2024-06-21;313.17;313.91;79;0,24;WEEKLY_CLOSE;LUNES
2024-06-24;2024-06-28;313.47;315.32;79;0,59;WEEKLY_CLOSE;LUNES
2024-07-01;2024-07-05;312.26;319.46;79;2,31;WEEKLY_CLOSE;LUNES
2024-07-08;2024-07-11;320.22;319.09;79;-0,35;SLL THURSDAY;LUNES
2024-07-15;2024-07-16;319.16;318.04;79;-0,35;SLL TUESDAY;LUNES
2024-07-22;2024-07-24;306.44;305.36;82;-0,35;SLL WEDNESDAY;LUNES
2024-07-29;2024-07-30;300.27;299.21;83;-0,35;SLL TUESDAY;LUNES
2024-08-05;2024-08-09;273.44;286.71;91;4,85;WEEKLY_CLOSE;LUNES
2024-08-12;2024-08-14;288.84;293.41;90;1,58;WEEKLY_CLOSE;LUNES
2024-08-19;2024-08-23;300.45;299.39;88;-0,35;SLL FRIDAY;LUNES
2024-08-26;2024-08-30;300.05;298.56;88;-0,50;WEEKLY_CLOSE;LUNES
2024-09-02;2024-09-03;300.14;299.08;87;-0,35;SLL TUESDAY;LUNES
2024-09-09;2024-09-13;285.60;299.49;91;4,86;WEEKLY_CLOSE;LUNES
2024-09-16;2024-09-18;298.47;297.42;91;-0,35;SLL WEDNESDAY;LUNES
2024-09-23;2024-09-24;302.81;301.75;90;-0,35;SLL TUESDAY;LUNES
2024-09-30;2024-10-01;304.66;303.59;89;-0,35;SLL TUESDAY;LUNES
2024-10-07;2024-10-11;310.32;314.93;87;1,49;WEEKLY_CLOSE;LUNES
2024-10-14;2024-10-16;315.65;314.54;86;-0,35;SLL WEDNESDAY;LUNES
2024-10-21;2024-10-25;318.30;322.21;85;1,23;WEEKLY_CLOSE;LUNES
2024-10-28;2024-10-30;322.61;321.48;85;-0,35;SLL WEDNESDAY;LUNES
2024-11-04;2024-11-07;313.68;329.47;87;5,03;OTP THURSDAY;LUNES
2024-11-11;2024-11-15;337.39;330.49;85;-2,05;WEEKLY_CLOSE;LUNES
2024-11-18;2024-11-19;331.03;329.87;85;-0,35;SLL TUESDAY;LUNES
2024-11-25;2024-11-27;340.19;338.99;82;-0,35;SLL WEDNESDAY;LUNES
2024-12-02;2024-12-06;339.06;347.72;82;2,55;WEEKLY_CLOSE;LUNES
2024-12-09;2024-12-13;349.22;352.00;82;0,80;WEEKLY_CLOSE;LUNES
2024-12-16;2024-12-20;353.46;350.26;81;-0,91;WEEKLY_CLOSE;LUNES
2024-12-23;2024-12-27;351.05;349.82;81;-0,35;SLL FRIDAY;LUNES
2024-12-30;2025-01-03;350.20;348.97;81;-0,35;SLL FRIDAY;LUNES
2025-01-06;2025-01-07;352.50;351.26;80;-0,35;SLL TUESDAY;LUNES
2025-01-13;2025-01-14;345.70;344.49;81;-0,35;SLL TUESDAY;LUNES
2025-01-20;2025-01-24;354.56;354.57;79;0,00;WEEKLY_CLOSE;LUNES
2025-01-27;2025-01-28;345.09;343.88;81;-0,35;SLL TUESDAY;LUNES
2025-02-03;2025-02-05;350.99;349.76;79;-0,35;SLL WEDNESDAY;LUNES
2025-02-10;2025-02-12;357.11;355.86;77;-0,35;SLL WEDNESDAY;LUNES
2025-02-17;2025-02-20;360.59;359.32;76;-0,35;SLL THURSDAY;LUNES
2025-02-24;2025-02-28;352.53;337.51;78;-4,26;WEEKLY_CLOSE;LUNES
2025-03-03;2025-03-07;343.15;311.93;76;-9,10;WEEKLY_CLOSE;LUNES
2025-03-10;2025-03-14;316.04;307.30;75;-2,77;WEEKLY_CLOSE;LUNES
2025-03-17;2025-03-18;307.22;306.14;75;-0,35;SLL TUESDAY;LUNES
2025-03-24;2025-03-27;314.26;313.16;73;-0,35;SLL THURSDAY;LUNES
2025-03-31;2025-04-04;299.80;276.32;76;-7,83;WEEKLY_CLOSE;LUNES
2025-04-07;2025-04-08;254.34;274.47;83;7,91;OTP TUESDAY;LUNES
2025-04-14;2025-04-15;283.86;282.86;80;-0,35;SLL TUESDAY;LUNES
2025-04-28;2025-04-29;291.89;290.86;78;-0,35;SLL TUESDAY;LUNES
2025-05-05;2025-05-09;300.92;303.73;75;0,93;WEEKLY_CLOSE;LUNES
2025-05-12;2025-05-16;315.31;326.47;72;3,54;WEEKLY_CLOSE;LUNES
2025-05-19;2025-05-23;321.84;314.83;73;-2,18;WEEKLY_CLOSE;LUNES
2025-05-26;2025-05-30;317.12;320.66;72;1,12;WEEKLY_CLOSE;LUNES
2025-06-02;2025-06-06;317.71;326.00;73;2,61;WEEKLY_CLOSE;LUNES
2025-06-09;2025-06-13;325.06;321.50;73;-1,10;WEEKLY_CLOSE;LUNES
2025-06-16;2025-06-19;320.89;319.76;73;-0,35;SLL THURSDAY;LUNES
2025-06-23;2025-06-27;320.80;328.97;73;2,55;WEEKLY_CLOSE;LUNES
2025-06-30;2025-07-01;329.71;328.55;73;-0,35;SLL TUESDAY;LUNES
2025-07-07;2025-07-11;330.42;332.43;72;0,61;WEEKLY_CLOSE;LUNES
2025-07-14;2025-07-18;331.91;337.75;72;1,76;WEEKLY_CLOSE;LUNES
2025-07-21;2025-07-22;339.01;337.82;72;-0,35;SLL TUESDAY;LUNES
2025-07-28;2025-08-01;341.11;339.91;71;-0,35;SLL FRIDAY;LUNES
2025-08-04;2025-08-08;337.34;344.66;72;2,17;WEEKLY_CLOSE;LUNES
2025-08-11;2025-08-14;346.60;348.82;71;0,64;WEEKLY_CLOSE;LUNES
2025-08-18;2025-08-19;346.57;345.35;71;-0,35;SLL TUESDAY;LUNES
2025-08-25;2025-08-29;342.02;341.85;72;-0,05;WEEKLY_CLOSE;LUNES
2025-09-01;2025-09-02;341.00;339.80;72;-0,35;SLL TUESDAY;LUNES
2025-09-08;2025-09-12;345.77;350.97;71;1,50;WEEKLY_CLOSE;LUNES
2025-09-15;2025-09-16;351.53;350.29;71;-0,35;SLL TUESDAY;LUNES
2025-09-22;2025-09-25;357.48;356.22;69;-0,35;SLL THURSDAY;LUNES
2025-09-29;2025-09-30;358.71;357.45;69;-0,35;SLL TUESDAY;LUNES
2025-10-06;2025-10-10;363.67;362.39;67;-0,35;SLL FRIDAY;LUNES
2025-10-13;2025-10-14;362.84;361.57;67;-0,35;SLL TUESDAY;LUNES
2025-10-20;2025-10-24;365.74;372.76;66;1,92;WEEKLY_CLOSE;LUNES
2025-10-27;2025-10-31;377.07;383.32;66;1,66;WEEKLY_CLOSE;LUNES
2025-11-03;2025-11-07;383.69;364.39;65;-5,03;WEEKLY_CLOSE;LUNES
2025-11-10;2025-11-13;374.88;373.56;64;-0,35;SLL THURSDAY;LUNES
2025-11-17;2025-11-20;371.50;370.19;64;-0,35;SLL THURSDAY;LUNES
2025-11-24;2025-11-28;362.15;373.42;65;3,11;WEEKLY_CLOSE;LUNES
